time,"P(B1|X3)","P(B1|X6)","P(B2|X6)"
3.544000e-10,7.074324e+00,8.220542e-02,8.380249e-02
3.546000e-10,7.074324e+00,8.220541e-02,8.380249e-02
3.548000e-10,7.074324e+00,8.220541e-02,8.380248e-02
3.550000e-10,7.074324e+00,8.220540e-02,8.380247e-02
3.552000e-10,7.074324e+00,8.220539e-02,8.380246e-02
3.554000e-10,7.074324e+00,8.220538e-02,8.380246e-02
3.556000e-10,7.074324e+00,8.220538e-02,8.380245e-02
3.558000e-10,7.074324e+00,8.220537e-02,8.380244e-02
3.560000e-10,7.074324e+00,8.220536e-02,8.380244e-02
3.562000e-10,7.074325e+00,8.220536e-02,8.380243e-02
3.564000e-10,7.074325e+00,8.220535e-02,8.380242e-02
3.566000e-10,7.074325e+00,8.220534e-02,8.380242e-02
3.568000e-10,7.074325e+00,8.220534e-02,8.380241e-02
3.570000e-10,7.074325e+00,8.220533e-02,8.380240e-02
3.572000e-10,7.074325e+00,8.220532e-02,8.380240e-02
3.574000e-10,7.074325e+00,8.220532e-02,8.380239e-02
3.576000e-10,7.074325e+00,8.220531e-02,8.380238e-02
3.578000e-10,7.074325e+00,8.220531e-02,8.380238e-02
3.580000e-10,7.074325e+00,8.220530e-02,8.380237e-02
3.582000e-10,7.074325e+00,8.220529e-02,8.380237e-02
3.584000e-10,7.074325e+00,8.220529e-02,8.380236e-02
3.586000e-10,7.074325e+00,8.220528e-02,8.380235e-02
3.588000e-10,7.074325e+00,8.220528e-02,8.380235e-02
3.590000e-10,7.074325e+00,8.220527e-02,8.380234e-02
3.592000e-10,7.074326e+00,8.220527e-02,8.380234e-02
3.594000e-10,7.074326e+00,8.220526e-02,8.380233e-02
3.596000e-10,7.074326e+00,8.220526e-02,8.380233e-02
3.598000e-10,7.074326e+00,8.220525e-02,8.380232e-02
3.600000e-10,7.074326e+00,8.220525e-02,8.380232e-02
3.602000e-10,7.074326e+00,8.220524e-02,8.380231e-02
3.604000e-10,7.074326e+00,8.220524e-02,8.380231e-02
3.606000e-10,7.074326e+00,8.220523e-02,8.380230e-02
3.608000e-10,7.074326e+00,8.220523e-02,8.380230e-02
3.610000e-10,7.074326e+00,8.220522e-02,8.380229e-02
3.612000e-10,7.074326e+00,8.220522e-02,8.380229e-02
3.614000e-10,7.074326e+00,8.220521e-02,8.380228e-02
3.616000e-10,7.074326e+00,8.220521e-02,8.380228e-02
3.618000e-10,7.074326e+00,8.220520e-02,8.380227e-02
3.620000e-10,7.074326e+00,8.220520e-02,8.380227e-02
3.622000e-10,7.074326e+00,8.220520e-02,8.380227e-02
3.624000e-10,7.074326e+00,8.220519e-02,8.380226e-02
3.626000e-10,7.074326e+00,8.220519e-02,8.380226e-02
3.628000e-10,7.074326e+00,8.220518e-02,8.380225e-02
3.630000e-10,7.074327e+00,8.220518e-02,8.380225e-02
3.632000e-10,7.074327e+00,8.220518e-02,8.380224e-02
3.634000e-10,7.074327e+00,8.220517e-02,8.380224e-02
3.636000e-10,7.074327e+00,8.220517e-02,8.380224e-02
3.638000e-10,7.074327e+00,8.220516e-02,8.380223e-02
3.640000e-10,7.074327e+00,8.220516e-02,8.380223e-02
3.642000e-10,7.074327e+00,8.220516e-02,8.380223e-02
3.644000e-10,7.074327e+00,8.220515e-02,8.380222e-02
3.646000e-10,7.074327e+00,8.220515e-02,8.380222e-02
3.648000e-10,7.074327e+00,8.220515e-02,8.380222e-02
3.650000e-10,7.074327e+00,8.220514e-02,8.380221e-02
3.652000e-10,7.074327e+00,8.220514e-02,8.380221e-02
3.654000e-10,7.074327e+00,8.220514e-02,8.380221e-02
3.656000e-10,7.074327e+00,8.220513e-02,8.380220e-02
3.658000e-10,7.074327e+00,8.220513e-02,8.380220e-02
3.660000e-10,7.074327e+00,8.220513e-02,8.380220e-02
3.662000e-10,7.074327e+00,8.220512e-02,8.380219e-02
3.664000e-10,7.074327e+00,8.220512e-02,8.380219e-02
3.666000e-10,7.074327e+00,8.220512e-02,8.380219e-02
3.668000e-10,7.074327e+00,8.220512e-02,8.380218e-02
3.670000e-10,7.074327e+00,8.220511e-02,8.380218e-02
3.672000e-10,7.074327e+00,8.220511e-02,8.380218e-02
3.674000e-10,7.074327e+00,8.220511e-02,8.380218e-02
3.676000e-10,7.074327e+00,8.220510e-02,8.380217e-02
3.678000e-10,7.074327e+00,8.220510e-02,8.380217e-02
3.680000e-10,7.074327e+00,8.220510e-02,8.380217e-02
3.682000e-10,7.074327e+00,8.220510e-02,8.380216e-02
3.684000e-10,7.074328e+00,8.220509e-02,8.380216e-02
3.686000e-10,7.074328e+00,8.220509e-02,8.380216e-02
3.688000e-10,7.074328e+00,8.220509e-02,8.380216e-02
3.690000e-10,7.074328e+00,8.220509e-02,8.380215e-02
3.692000e-10,7.074328e+00,8.220508e-02,8.380215e-02
3.694000e-10,7.074328e+00,8.220508e-02,8.380215e-02
3.696000e-10,7.074328e+00,8.220508e-02,8.380215e-02
3.698000e-10,7.074328e+00,8.220508e-02,8.380214e-02
3.700000e-10,7.074328e+00,8.220507e-02,8.380214e-02
3.702000e-10,7.074328e+00,8.220507e-02,8.380214e-02
3.704000e-10,7.074328e+00,8.220507e-02,8.380214e-02
3.706000e-10,7.074328e+00,8.220507e-02,8.380214e-02
3.708000e-10,7.074328e+00,8.220507e-02,8.380213e-02
3.710000e-10,7.074328e+00,8.220506e-02,8.380213e-02
3.712000e-10,7.074328e+00,8.220506e-02,8.380213e-02
3.714000e-10,7.074328e+00,8.220506e-02,8.380213e-02
3.716000e-10,7.074328e+00,8.220506e-02,8.380213e-02
3.718000e-10,7.074328e+00,8.220506e-02,8.380212e-02
3.720000e-10,7.074328e+00,8.220505e-02,8.380212e-02
3.722000e-10,7.074328e+00,8.220505e-02,8.380212e-02
3.724000e-10,7.074328e+00,8.220505e-02,8.380212e-02
3.726000e-10,7.074328e+00,8.220505e-02,8.380212e-02
3.728000e-10,7.074328e+00,8.220505e-02,8.380211e-02
3.730000e-10,7.074328e+00,8.220504e-02,8.380211e-02
3.732000e-10,7.074328e+00,8.220504e-02,8.380211e-02
3.734000e-10,7.074328e+00,8.220504e-02,8.380211e-02
3.736000e-10,7.074328e+00,8.220504e-02,8.380211e-02
3.738000e-10,7.074328e+00,8.220504e-02,8.380210e-02
3.740000e-10,7.074328e+00,8.220504e-02,8.380210e-02
3.742000e-10,7.074328e+00,8.220503e-02,8.380210e-02
3.744000e-10,7.074328e+00,8.220503e-02,8.380210e-02
3.746000e-10,7.074328e+00,8.220503e-02,8.380210e-02
3.748000e-10,7.074328e+00,8.220503e-02,8.380210e-02
3.750000e-10,7.074328e+00,8.220503e-02,8.380210e-02
3.752000e-10,7.074328e+00,8.220503e-02,8.380209e-02
3.754000e-10,7.074328e+00,8.220503e-02,8.380209e-02
3.756000e-10,7.074328e+00,8.220502e-02,8.380209e-02
3.758000e-10,7.074328e+00,8.220502e-02,8.380209e-02
3.760000e-10,7.074328e+00,8.220502e-02,8.380209e-02
3.762000e-10,7.074328e+00,8.220502e-02,8.380209e-02
3.764000e-10,7.074328e+00,8.220502e-02,8.380209e-02
3.766000e-10,7.074328e+00,8.220502e-02,8.380208e-02
3.768000e-10,7.074328e+00,8.220502e-02,8.380208e-02
3.770000e-10,7.074328e+00,8.220501e-02,8.380208e-02
3.772000e-10,7.074328e+00,8.220501e-02,8.380208e-02
3.774000e-10,7.074328e+00,8.220501e-02,8.380208e-02
3.776000e-10,7.074328e+00,8.220501e-02,8.380208e-02
3.778000e-10,7.074328e+00,8.220501e-02,8.380208e-02
3.780000e-10,7.074328e+00,8.220501e-02,8.380207e-02
3.782000e-10,7.074328e+00,8.220501e-02,8.380207e-02
3.784000e-10,7.074329e+00,8.220501e-02,8.380207e-02
3.786000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.788000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.790000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.792000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.794000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.796000e-10,7.074329e+00,8.220500e-02,8.380207e-02
3.798000e-10,7.074329e+00,8.220500e-02,8.380206e-02
3.800000e-10,7.074329e+00,8.220500e-02,8.380206e-02
3.802000e-10,7.074329e+00,8.220500e-02,8.380206e-02
3.804000e-10,7.074329e+00,8.220500e-02,8.380206e-02
3.806000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.808000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.810000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.812000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.814000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.816000e-10,7.074329e+00,8.220499e-02,8.380206e-02
3.818000e-10,7.074329e+00,8.220499e-02,8.380205e-02
3.820000e-10,7.074329e+00,8.220499e-02,8.380205e-02
3.822000e-10,7.074329e+00,8.220499e-02,8.380205e-02
3.824000e-10,7.074329e+00,8.220499e-02,8.380205e-02
3.826000e-10,7.074329e+00,8.220499e-02,8.380205e-02
3.828000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.830000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.832000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.834000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.836000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.838000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.840000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.842000e-10,7.074329e+00,8.220498e-02,8.380205e-02
3.844000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.846000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.848000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.850000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.852000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.854000e-10,7.074329e+00,8.220498e-02,8.380204e-02
3.856000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.858000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.860000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.862000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.864000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.866000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.868000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.870000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.872000e-10,7.074329e+00,8.220497e-02,8.380204e-02
3.874000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.876000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.878000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.880000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.882000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.884000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.886000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.888000e-10,7.074329e+00,8.220497e-02,8.380203e-02
3.890000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.892000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.894000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.896000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.898000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.900000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.902000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.904000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.906000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.908000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.910000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.912000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.914000e-10,7.074329e+00,8.220496e-02,8.380203e-02
3.916000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.918000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.920000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.922000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.924000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.926000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.928000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.930000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.932000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.934000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.936000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.938000e-10,7.074329e+00,8.220496e-02,8.380202e-02
3.940000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.942000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.944000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.946000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.948000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.950000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.952000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.954000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.956000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.958000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.960000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.962000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.964000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.966000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.968000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.970000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.972000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.974000e-10,7.074329e+00,8.220495e-02,8.380202e-02
3.976000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.978000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.980000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.982000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.984000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.986000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.988000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.990000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.992000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.994000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.996000e-10,7.074329e+00,8.220495e-02,8.380201e-02
3.998000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.000000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.002000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.004000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.006000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.008000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.010000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.012000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.014000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.016000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.018000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.020000e-10,7.074329e+00,8.220495e-02,8.380201e-02
4.022000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.024000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.026000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.028000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.030000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.032000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.034000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.036000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.038000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.040000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.042000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.044000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.046000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.048000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.050000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.052000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.054000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.056000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.058000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.060000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.062000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.064000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.066000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.068000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.070000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.072000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.074000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.076000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.078000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.080000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.082000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.084000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.086000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.088000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.090000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.092000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.094000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.096000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.098000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.100000e-10,7.074329e+00,8.220494e-02,8.380201e-02
4.102000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.104000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.106000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.108000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.110000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.112000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.114000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.116000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.118000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.120000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.122000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.124000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.126000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.128000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.130000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.132000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.134000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.136000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.138000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.140000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.142000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.144000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.146000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.148000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.150000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.152000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.154000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.156000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.158000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.160000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.162000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.164000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.166000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.168000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.170000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.172000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.174000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.176000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.178000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.180000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.182000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.184000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.186000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.188000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.190000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.192000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.194000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.196000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.198000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.200000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.202000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.204000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.206000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.208000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.210000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.212000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.214000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.216000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.218000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.220000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.222000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.224000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.226000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.228000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.230000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.232000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.234000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.236000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.238000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.240000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.242000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.244000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.246000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.248000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.250000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.252000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.254000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.256000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.258000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.260000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.262000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.264000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.266000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.268000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.270000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.272000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.274000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.276000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.278000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.280000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.282000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.284000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.286000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.288000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.290000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.292000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.294000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.296000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.298000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.300000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.302000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.304000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.306000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.308000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.310000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.312000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.314000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.316000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.318000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.320000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.322000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.324000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.326000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.328000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.330000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.332000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.334000e-10,7.074329e+00,8.220494e-02,8.380200e-02
4.336000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.338000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.340000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.342000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.344000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.346000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.348000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.350000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.352000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.354000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.356000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.358000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.360000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.362000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.364000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.366000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.368000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.370000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.372000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.374000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.376000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.378000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.380000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.382000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.384000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.386000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.388000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.390000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.392000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.394000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.396000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.398000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.400000e-10,7.074329e+00,8.220493e-02,8.380200e-02
4.402000e-10,7.074329e+00,8.220493e-02,8.380200e-02
