time,"P(B1|X1)","P(B1|X2)","P(B2|X2)","P(B1|X3)","P(B2|X3)","P(B1|X4)","P(B2|X4)","P(B1|X5)","P(B2|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X7)","P(B2|X7)","P(B1|X8)","P(B2|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X10)","P(B2|X10)","P(B1|X11)","P(B2|X11)","P(B1|X12)"
3.716000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.718000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.720000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.722000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.724000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.726000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.728000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.730000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.732000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.734000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.736000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.738000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.740000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.742000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.744000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.746000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.748000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.750000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.752000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.754000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.756000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.758000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.760000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.762000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.764000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.766000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.768000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.770000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.772000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.774000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.776000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.778000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.780000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.782000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.784000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.786000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.788000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.790000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.792000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.794000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.796000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.798000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.800000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.802000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.804000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.806000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.808000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.810000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.812000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.814000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.816000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.818000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.820000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.822000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.824000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.826000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.828000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.830000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.832000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.834000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.836000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.838000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.840000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.842000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.844000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
