time,"P(B0|X4)","P(B1|X3)","P(B1|X4)","P(B2|X4)","P(B0|X6)","P(B1|X6)","P(B2|X6)"
2.441500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.442000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.442500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.443000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.443500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.444000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.444500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.445000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.445500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.446000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.446500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.447000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.447500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.448000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.448500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.449000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.449500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.450000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.450500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.451000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.451500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.452000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.452500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.453000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.453500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.454000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.454500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.455000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.455500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.456000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.456500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.457000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.457500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.458000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.458500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.459000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.459500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.460000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.460500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.461000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.461500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.462000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.462500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.463000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.463500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.464000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.464500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.465000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.465500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.466000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.466500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.467000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.467500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.468000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.468500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.469000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.469500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.470000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.470500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.471000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.471500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.472000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.472500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.473000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.473500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.474000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.474500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.475000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.475500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.476000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.476500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.477000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.477500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.478000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.478500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.479000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.479500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.480000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.480500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.481000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.481500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.482000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.482500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.483000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.483500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.484000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.484500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.485000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.485500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.486000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.486500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.487000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.487500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.488000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.488500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.489000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.489500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.490000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.490500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.491000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.491500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.492000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.492500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.493000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.493500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.494000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.494500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.495000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.495500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.496000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.496500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.497000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.497500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.498000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.498500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.499000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.499500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.500000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.500500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.501000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.501500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.502000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.502500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.503000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.503500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.504000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.504500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.505000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.505500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.506000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.506500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.507000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.507500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.508000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.508500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.509000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.509500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.510000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.510500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.511000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.511500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.512000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.512500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.513000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.513500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.514000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.514500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.515000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.515500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.516000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.516500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.517000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.517500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.518000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.518500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.519000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.519500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.520000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.520500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.521000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.521500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.522000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.522500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.523000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.523500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.524000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.524500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.525000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.525500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.526000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.526500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.527000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.527500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.528000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.528500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.529000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.529500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.530000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.530500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.531000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.531500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.532000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.532500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.533000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.533500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.534000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.534500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.535000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.535500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.536000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.536500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.537000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.537500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.538000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.538500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.539000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.539500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.540000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.540500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.541000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.541500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.542000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.542500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.543000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.543500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.544000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.544500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.545000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.545500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.546000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.546500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.547000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.547500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.548000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.548500e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
2.549000e-09,2.011755e-03,2.592389e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
