time,"P(B5|X9)","P(B1|X9)","P(B3|X9)","P(B2|X11)","P(B1|X12)"
4.390000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.392000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.394000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.396000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.398000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.400000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.402000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.404000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.406000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.408000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.410000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.412000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.414000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.416000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.418000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.420000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.422000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.424000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.426000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.428000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.430000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.432000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.434000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.436000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.438000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.440000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.442000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.444000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.446000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.448000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.450000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.452000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.454000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.456000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.458000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.460000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.462000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.464000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.466000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.468000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.470000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.472000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.474000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.476000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.478000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.480000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.482000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.484000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.486000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.488000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.490000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.492000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.494000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.496000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.498000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.500000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.502000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.504000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.506000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.508000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.510000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.512000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.514000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.516000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.518000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.520000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.522000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.524000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.526000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.528000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.530000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.532000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.534000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.536000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.538000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.540000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.542000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.544000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.546000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.548000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.550000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.552000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.554000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.556000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.558000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.560000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.562000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.564000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.566000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.568000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.570000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.572000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.574000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.576000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.578000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.580000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.582000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.584000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.586000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.588000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.590000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.592000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.594000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.596000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.598000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.600000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.602000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.604000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.606000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.608000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.610000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.612000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.614000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.616000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.618000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.620000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.622000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.624000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.626000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.628000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.630000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.632000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.634000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.636000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.638000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.640000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.642000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.644000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.646000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.648000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.650000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.652000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.654000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.656000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.658000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.660000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.662000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.664000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.666000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.668000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.670000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.672000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.674000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.676000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.678000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.680000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.682000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.684000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.686000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.688000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.690000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.692000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.694000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.696000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.698000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.700000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.702000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.704000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.706000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.708000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.710000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.712000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.714000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.716000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.718000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.720000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.722000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.724000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.726000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.728000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.730000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.732000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.734000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.736000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.738000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.740000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.742000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.744000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.746000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.748000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.750000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.752000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.754000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.756000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.758000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.760000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.762000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.764000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.766000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.768000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.770000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.772000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.774000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.776000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.778000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.780000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.782000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.784000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.786000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.788000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.790000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.792000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.794000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.796000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.798000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.800000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.802000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.804000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.806000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.808000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.810000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.812000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.814000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.816000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.818000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.820000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.822000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.824000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.826000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.828000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.830000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.832000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.834000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.836000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.838000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.840000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.842000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.844000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.846000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.848000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.850000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.852000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.854000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.856000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.858000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.860000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.862000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.864000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.866000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.868000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.870000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.872000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.874000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.876000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.878000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.880000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.882000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.884000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.886000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.888000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.890000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.892000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.894000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.896000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.898000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.900000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.902000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.904000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.906000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.908000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.910000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.912000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.914000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.916000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.918000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.920000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.922000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.924000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.926000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.928000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.930000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.932000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.934000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.936000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.938000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.940000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.942000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.944000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.946000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.948000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.950000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.952000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.954000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
4.956000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
