time,"P(B1|X1)","P(B1|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X12)"
1.118000e-10,1.314434e+01,1.350280e+01,1.306327e+01,-6.519598e+00,1.287132e+01,1.042384e+01,7.086471e+00,6.696178e+00,6.769998e+00,7.216815e+00,8.221079e-01
1.120000e-10,1.314297e+01,1.347752e+01,1.310280e+01,-6.447628e+00,1.281712e+01,1.086809e+01,7.087256e+00,6.701973e+00,6.793461e+00,7.222776e+00,8.278610e-01
1.122000e-10,1.314212e+01,1.344628e+01,1.315226e+01,-6.371703e+00,1.279476e+01,1.133895e+01,7.090314e+00,6.714155e+00,6.804266e+00,7.200137e+00,8.344729e-01
1.124000e-10,1.314183e+01,1.341148e+01,1.320548e+01,-6.298841e+00,1.280416e+01,1.181582e+01,7.097021e+00,6.731617e+00,6.804890e+00,7.153161e+00,8.420696e-01
1.126000e-10,1.314209e+01,1.337557e+01,1.325647e+01,-6.235624e+00,1.284230e+01,1.227182e+01,7.108670e+00,6.752972e+00,6.798271e+00,7.087633e+00,8.507933e-01
1.128000e-10,1.314283e+01,1.334092e+01,1.330011e+01,-6.187510e+00,1.290372e+01,1.267900e+01,7.126403e+00,6.776708e+00,6.787303e+00,7.010433e+00,8.608039e-01
1.130000e-10,1.314397e+01,1.330968e+01,1.333258e+01,-6.158303e+00,1.298128e+01,1.301390e+01,7.151161e+00,6.801339e+00,6.774427e+00,6.928994e+00,8.722828e-01
1.132000e-10,1.314537e+01,1.328362e+01,1.335162e+01,-6.149845e+00,1.306689e+01,1.326125e+01,7.183663e+00,6.825531e+00,6.761375e+00,6.850702e+00,8.854376e-01
1.134000e-10,1.314690e+01,1.326405e+01,1.335659e+01,-6.161931e+00,1.315242e+01,1.341497e+01,7.224423e+00,6.848204e+00,6.749076e+00,6.782263e+00,9.005082e-01
1.136000e-10,1.314841e+01,1.325173e+01,1.334840e+01,-6.192449e+00,1.323044e+01,1.347753e+01,7.273797e+00,6.868597e+00,6.737710e+00,6.729130e+00,9.177737e-01
1.138000e-10,1.314978e+01,1.324688e+01,1.332920e+01,-6.237699e+00,1.329480e+01,1.345840e+01,7.332060e+00,6.886299e+00,6.726893e+00,6.695048e+00,9.375596e-01
1.140000e-10,1.315090e+01,1.324917e+01,1.330212e+01,-6.292861e+00,1.334104e+01,1.337250e+01,7.399503e+00,6.901254e+00,6.715937e+00,6.681793e+00,9.602439e-01
1.142000e-10,1.315169e+01,1.325780e+01,1.327080e+01,-6.352538e+00,1.336660e+01,1.323875e+01,7.476534e+00,6.913738e+00,6.704135e+00,6.689105e+00,9.862619e-01
1.144000e-10,1.315211e+01,1.327161e+01,1.323901e+01,-6.411327e+00,1.337085e+01,1.307860e+01,7.563757e+00,6.924313e+00,6.691027e+00,6.714844e+00,1.016111e+00
1.146000e-10,1.315214e+01,1.328917e+01,1.321019e+01,-6.464339e+00,1.335502e+01,1.291426e+01,7.661997e+00,6.933774e+00,6.676587e+00,6.755318e+00,1.050356e+00
1.148000e-10,1.315181e+01,1.330891e+01,1.318718e+01,-6.507615e+00,1.332191e+01,1.276671e+01,7.772270e+00,6.943083e+00,6.661328e+00,6.805741e+00,1.089642e+00
1.150000e-10,1.315118e+01,1.332928e+01,1.317192e+01,-6.538410e+00,1.327564e+01,1.265368e+01,7.895697e+00,6.953306e+00,6.646285e+00,6.860773e+00,1.134714e+00
1.152000e-10,1.315032e+01,1.334881e+01,1.316537e+01,-6.555320e+00,1.322120e+01,1.258799e+01,8.033421e+00,6.965542e+00,6.632907e+00,6.915065e+00,1.186449e+00
1.154000e-10,1.314933e+01,1.336624e+01,1.316746e+01,-6.558266e+00,1.316405e+01,1.257649e+01,8.186548e+00,6.980869e+00,6.622857e+00,6.963756e+00,1.245900e+00
1.156000e-10,1.314830e+01,1.338060e+01,1.317725e+01,-6.548351e+00,1.310955e+01,1.261975e+01,8.356178e+00,7.000293e+00,6.617773e+00,7.002881e+00,1.314351e+00
1.158000e-10,1.314733e+01,1.339121e+01,1.319312e+01,-6.527630e+00,1.306254e+01,1.271237e+01,8.543510e+00,7.024720e+00,6.619015e+00,7.029654e+00,1.393382e+00
1.160000e-10,1.314649e+01,1.339771e+01,1.321298e+01,-6.498810e+00,1.302690e+01,1.284400e+01,8.750012e+00,7.054933e+00,6.627443e+00,7.042631e+00,1.484910e+00
1.162000e-10,1.314586e+01,1.340007e+01,1.323460e+01,-6.464937e+00,1.300523e+01,1.300087e+01,8.977592e+00,7.091604e+00,6.643263e+00,7.041737e+00,1.591216e+00
1.164000e-10,1.314548e+01,1.339855e+01,1.325583e+01,-6.429080e+00,1.299867e+01,1.316755e+01,9.228710e+00,7.135306e+00,6.665958e+00,7.028187e+00,1.714925e+00
1.166000e-10,1.314537e+01,1.339366e+01,1.327480e+01,-6.394061e+00,1.300691e+01,1.332884e+01,9.506295e+00,7.186559e+00,6.694316e+00,7.004307e+00,1.858976e+00
1.168000e-10,1.314551e+01,1.338608e+01,1.329010e+01,-6.362241e+00,1.302828e+01,1.347128e+01,9.813336e+00,7.245881e+00,6.726558e+00,6.973264e+00,2.026615e+00
1.170000e-10,1.314588e+01,1.337663e+01,1.330087e+01,-6.335374e+00,1.306001e+01,1.358420e+01,1.015196e+01,7.313843e+00,6.760535e+00,6.938740e+00,2.221465e+00
1.172000e-10,1.314644e+01,1.336618e+01,1.330677e+01,-6.314550e+00,1.309854e+01,1.366031e+01,1.052187e+01,7.391120e+00,6.793972e+00,6.904565e+00,2.447697e+00
1.174000e-10,1.314711e+01,1.335559e+01,1.330799e+01,-6.300198e+00,1.313995e+01,1.369583e+01,1.091838e+01,7.478515e+00,6.824738e+00,6.874349e+00,2.710264e+00
1.176000e-10,1.314784e+01,1.334565e+01,1.330515e+01,-6.292159e+00,1.318030e+01,1.369042e+01,1.133077e+01,7.576943e+00,6.851078e+00,6.851149e+00,3.015049e+00
1.178000e-10,1.314855e+01,1.333703e+01,1.329915e+01,-6.289789e+00,1.321600e+01,1.364694e+01,1.174197e+01,7.687375e+00,6.871816e+00,6.837194e+00,3.368608e+00
1.180000e-10,1.314918e+01,1.333022e+01,1.329113e+01,-6.292097e+00,1.324410e+01,1.357112e+01,1.213061e+01,7.810755e+00,6.886469e+00,6.833721e+00,3.776997e+00
1.182000e-10,1.314968e+01,1.332556e+01,1.328224e+01,-6.297884e+00,1.326251e+01,1.347113e+01,1.247470e+01,7.947925e+00,6.895298e+00,6.840902e+00,4.243099e+00
1.184000e-10,1.315001e+01,1.332317e+01,1.327363e+01,-6.305872e+00,1.327008e+01,1.335698e+01,1.275567e+01,8.099609e+00,6.899267e+00,6.857893e+00,4.762460e+00
1.186000e-10,1.315015e+01,1.332299e+01,1.326628e+01,-6.314813e+00,1.326668e+01,1.323972e+01,1.296116e+01,8.266467e+00,6.899929e+00,6.882984e+00,5.319336e+00
1.188000e-10,1.315010e+01,1.332480e+01,1.326098e+01,-6.323569e+00,1.325312e+01,1.313044e+01,1.308622e+01,8.449243e+00,6.899257e+00,6.913817e+00,5.886288e+00
1.190000e-10,1.314987e+01,1.332826e+01,1.325828e+01,-6.331170e+00,1.323108e+01,1.303917e+01,1.313302e+01,8.648967e+00,6.899439e+00,6.947658e+00,6.429291e+00
1.192000e-10,1.314950e+01,1.333292e+01,1.325849e+01,-6.336836e+00,1.320285e+01,1.297396e+01,1.310986e+01,8.867193e+00,6.902658e+00,6.981680e+00,6.915994e+00
1.194000e-10,1.314902e+01,1.333830e+01,1.326170e+01,-6.339984e+00,1.317120e+01,1.294005e+01,1.302987e+01,9.106191e+00,6.910893e+00,7.013236e+00,7.322546e+00
1.196000e-10,1.314847e+01,1.334391e+01,1.326783e+01,-6.340207e+00,1.313902e+01,1.293949e+01,1.290959e+01,9.369016e+00,6.925758e+00,7.040090e+00,7.636322e+00
1.198000e-10,1.314792e+01,1.334930e+01,1.327662e+01,-6.337259e+00,1.310917e+01,1.297109e+01,1.276749e+01,9.659334e+00,6.948397e+00,7.060597e+00,7.854946e+00
1.200000e-10,1.314740e+01,1.335407e+01,1.328777e+01,-6.331023e+00,1.308414e+01,1.303073e+01,1.262239e+01,9.980820e+00,6.979450e+00,7.073808e+00,7.983485e+00
1.202000e-10,1.314696e+01,1.335794e+01,1.330088e+01,-6.321488e+00,1.306586e+01,1.311198e+01,1.249190e+01,1.033593e+01,7.019071e+00,7.079526e+00,8.031486e+00
1.204000e-10,1.314664e+01,1.336072e+01,1.331559e+01,-6.308722e+00,1.305561e+01,1.320691e+01,1.239099e+01,1.072405e+01,7.067005e+00,7.078284e+00,8.010724e+00
1.206000e-10,1.314645e+01,1.336233e+01,1.333155e+01,-6.292862e+00,1.305384e+01,1.330698e+01,1.233104e+01,1.113927e+01,7.122669e+00,7.071267e+00,7.933837e+00
1.208000e-10,1.314641e+01,1.336280e+01,1.334845e+01,-6.274104e+00,1.306027e+01,1.340389e+01,1.231911e+01,1.156895e+01,7.185237e+00,7.060190e+00,7.813697e+00
1.210000e-10,1.314650e+01,1.336226e+01,1.336606e+01,-6.252700e+00,1.307390e+01,1.349024e+01,1.235769e+01,1.199421e+01,7.253687e+00,7.047132e+00,7.663209e+00
1.212000e-10,1.314673e+01,1.336091e+01,1.338416e+01,-6.228964e+00,1.309314e+01,1.356010e+01,1.244467e+01,1.239269e+01,7.326813e+00,7.034337e+00,7.495231e+00
1.214000e-10,1.314705e+01,1.335900e+01,1.340259e+01,-6.203283e+00,1.311603e+01,1.360923e+01,1.257365e+01,1.274281e+01,7.403218e+00,7.024015e+00,7.322379e+00
1.216000e-10,1.314744e+01,1.335681e+01,1.342121e+01,-6.176118e+00,1.314040e+01,1.363523e+01,1.273471e+01,1.302740e+01,7.481309e+00,7.018144e+00,7.156582e+00
1.218000e-10,1.314786e+01,1.335464e+01,1.343986e+01,-6.148013e+00,1.316411e+01,1.363755e+01,1.291545e+01,1.323578e+01,7.559309e+00,7.018296e+00,7.008425e+00
1.220000e-10,1.314828e+01,1.335274e+01,1.345836e+01,-6.119587e+00,1.318519e+01,1.361735e+01,1.310241e+01,1.336406e+01,7.635302e+00,7.025504e+00,6.886410e+00
1.222000e-10,1.314866e+01,1.335135e+01,1.347651e+01,-6.091532e+00,1.320203e+01,1.357737e+01,1.328245e+01,1.341422e+01,7.707298e+00,7.040185e+00,6.796337e+00
1.224000e-10,1.314898e+01,1.335062e+01,1.349407e+01,-6.064591e+00,1.321348e+01,1.352170e+01,1.344398e+01,1.339290e+01,7.773320e+00,7.062116e+00,6.740945e+00
1.226000e-10,1.314921e+01,1.335066e+01,1.351073e+01,-6.039537e+00,1.321891e+01,1.345545e+01,1.357764e+01,1.331023e+01,7.831488e+00,7.090466e+00,6.719894e+00
1.228000e-10,1.314934e+01,1.335151e+01,1.352615e+01,-6.017145e+00,1.321824e+01,1.338438e+01,1.367671e+01,1.317896e+01,7.880099e+00,7.123884e+00,6.730068e+00
1.230000e-10,1.314936e+01,1.335314e+01,1.353996e+01,-5.998160e+00,1.321190e+01,1.331447e+01,1.373706e+01,1.301357e+01,7.917703e+00,7.160616e+00,6.766144e+00
1.232000e-10,1.314929e+01,1.335546e+01,1.355179e+01,-5.983258e+00,1.320077e+01,1.325138e+01,1.375702e+01,1.282940e+01,7.943168e+00,7.198653e+00,6.821328e+00
1.234000e-10,1.314913e+01,1.335833e+01,1.356124e+01,-5.973019e+00,1.318609e+01,1.319999e+01,1.373713e+01,1.264153e+01,7.955742e+00,7.235879e+00,6.888162e+00
1.236000e-10,1.314890e+01,1.336159e+01,1.356796e+01,-5.967883e+00,1.316931e+01,1.316398e+01,1.368008e+01,1.246363e+01,7.955108e+00,7.270217e+00,6.959288e+00
1.238000e-10,1.314863e+01,1.336502e+01,1.357166e+01,-5.968127e+00,1.315199e+01,1.314554e+01,1.359052e+01,1.230689e+01,7.941427e+00,7.299763e+00,7.028094e+00
1.240000e-10,1.314834e+01,1.336844e+01,1.357211e+01,-5.973835e+00,1.313561e+01,1.314525e+01,1.347499e+01,1.217941e+01,7.915368e+00,7.322883e+00,7.089187e+00
1.242000e-10,1.314805e+01,1.337166e+01,1.356919e+01,-5.984879e+00,1.312151e+01,1.316206e+01,1.334171e+01,1.208589e+01,7.878119e+00,7.338307e+00,7.138660e+00
1.244000e-10,1.314779e+01,1.337450e+01,1.356289e+01,-6.000911e+00,1.311073e+01,1.319354e+01,1.320011e+01,1.202781e+01,7.831367e+00,7.345178e+00,7.174178e+00
1.246000e-10,1.314757e+01,1.337683e+01,1.355335e+01,-6.021356e+00,1.310396e+01,1.323615e+01,1.306019e+01,1.200382e+01,7.777246e+00,7.343092e+00,7.194911e+00
1.248000e-10,1.314741e+01,1.337853e+01,1.354085e+01,-6.045428e+00,1.310151e+01,1.328565e+01,1.293170e+01,1.201034e+01,7.718251e+00,7.332114e+00,7.201358e+00
1.250000e-10,1.314731e+01,1.337955e+01,1.352583e+01,-6.072148e+00,1.310326e+01,1.333751e+01,1.282325e+01,1.204214e+01,7.657116e+00,7.312775e+00,7.195100e+00
1.252000e-10,1.314786e+01,1.337985e+01,1.350884e+01,-6.100380e+00,1.310877e+01,1.338733e+01,1.274155e+01,1.209299e+01,7.596657e+00,7.286051e+00,7.178517e+00
1.254000e-10,1.315064e+01,1.337945e+01,1.349058e+01,-6.128881e+00,1.311728e+01,1.343117e+01,1.269085e+01,1.215620e+01,7.539596e+00,7.253314e+00,7.154494e+00
1.256000e-10,1.315847e+01,1.337839e+01,1.347183e+01,-6.156359e+00,1.312783e+01,1.346581e+01,1.267271e+01,1.222522e+01,7.488386e+00,7.216271e+00,7.126129e+00
1.258000e-10,1.317526e+01,1.337675e+01,1.345343e+01,-6.181541e+00,1.313934e+01,1.348896e+01,1.268596e+01,1.229403e+01,7.445038e+00,7.176867e+00,7.096464e+00
1.260000e-10,1.320577e+01,1.337461e+01,1.343621e+01,-6.203249e+00,1.315073e+01,1.349931e+01,1.272701e+01,1.235756e+01,7.411001e+00,7.137177e+00,7.068253e+00
1.262000e-10,1.325470e+01,1.337208e+01,1.342097e+01,-6.220470e+00,1.316102e+01,1.349661e+01,1.279034e+01,1.241194e+01,7.387078e+00,7.099277e+00,7.043772e+00
1.264000e-10,1.332592e+01,1.336929e+01,1.340838e+01,-6.232430e+00,1.316938e+01,1.348157e+01,1.286910e+01,1.245464e+01,7.373417e+00,7.065107e+00,7.024686e+00
1.266000e-10,1.342201e+01,1.336634e+01,1.339896e+01,-6.238643e+00,1.317521e+01,1.345582e+01,1.295583e+01,1.248445e+01,7.369557e+00,7.036342e+00,7.011986e+00
1.268000e-10,1.354424e+01,1.336335e+01,1.339305e+01,-6.238952e+00,1.317819e+01,1.342173e+01,1.304316e+01,1.250137e+01,7.374520e+00,7.014285e+00,7.005982e+00
1.270000e-10,1.369284e+01,1.336043e+01,1.339074e+01,-6.233546e+00,1.317825e+01,1.338222e+01,1.312443e+01,1.250643e+01,7.386951e+00,6.999777e+00,7.006360e+00
1.272000e-10,1.386687e+01,1.335768e+01,1.339191e+01,-6.222952e+00,1.317561e+01,1.334056e+01,1.319413e+01,1.250141e+01,7.405265e+00,6.993160e+00,7.012287e+00
1.274000e-10,1.406444e+01,1.335519e+01,1.339622e+01,-6.207994e+00,1.317070e+01,1.330004e+01,1.324823e+01,1.248860e+01,7.427795e+00,6.994270e+00,7.022545e+00
1.276000e-10,1.428311e+01,1.335303e+01,1.340316e+01,-6.189744e+00,1.316412e+01,1.326379e+01,1.328428e+01,1.247048e+01,7.452922e+00,7.002478e+00,7.035689e+00
1.278000e-10,1.452046e+01,1.335125e+01,1.341207e+01,-6.169434e+00,1.315658e+01,1.323446e+01,1.330141e+01,1.244951e+01,7.479175e+00,7.016762e+00,7.050200e+00
1.280000e-10,1.477467e+01,1.334990e+01,1.342222e+01,-6.148375e+00,1.314883e+01,1.321406e+01,1.330021e+01,1.242792e+01,7.505296e+00,7.035812e+00,7.064631e+00
1.282000e-10,1.504536e+01,1.334901e+01,1.343286e+01,-6.127854e+00,1.314160e+01,1.320378e+01,1.328254e+01,1.240753e+01,7.530267e+00,7.058140e+00,7.077717e+00
1.284000e-10,1.533415e+01,1.334860e+01,1.344329e+01,-6.109049e+00,1.313550e+01,1.320394e+01,1.325126e+01,1.238974e+01,7.553315e+00,7.082204e+00,7.088466e+00
1.286000e-10,1.564467e+01,1.334867e+01,1.345291e+01,-6.092947e+00,1.313102e+01,1.321402e+01,1.320997e+01,1.237540e+01,7.573887e+00,7.106516e+00,7.096204e+00
1.288000e-10,1.598185e+01,1.334919e+01,1.346125e+01,-6.080286e+00,1.312847e+01,1.323272e+01,1.316268e+01,1.236492e+01,7.591617e+00,7.129737e+00,7.100596e+00
1.290000e-10,1.635062e+01,1.335014e+01,1.346798e+01,-6.071518e+00,1.312794e+01,1.325813e+01,1.311352e+01,1.235828e+01,7.606288e+00,7.150746e+00,7.101629e+00
1.292000e-10,1.675366e+01,1.335148e+01,1.347296e+01,-6.066794e+00,1.312936e+01,1.328795e+01,1.306639e+01,1.235512e+01,7.617791e+00,7.168686e+00,7.099576e+00
1.294000e-10,1.718857e+01,1.335316e+01,1.347619e+01,-6.065985e+00,1.313246e+01,1.331965e+01,1.302470e+01,1.235488e+01,7.626101e+00,7.182988e+00,7.094935e+00
1.296000e-10,1.764523e+01,1.335509e+01,1.347783e+01,-6.068709e+00,1.313684e+01,1.335076e+01,1.299112e+01,1.235684e+01,7.631251e+00,7.193359e+00,7.088364e+00
1.298000e-10,1.810506e+01,1.335721e+01,1.347811e+01,-6.074387e+00,1.314201e+01,1.337900e+01,1.296744e+01,1.236029e+01,7.633325e+00,7.199770e+00,7.080606e+00
1.300000e-10,1.854328e+01,1.335944e+01,1.347736e+01,-6.082307e+00,1.314744e+01,1.340245e+01,1.295449e+01,1.236456e+01,7.632457e+00,7.202414e+00,7.072417e+00
1.302000e-10,1.893367e+01,1.336167e+01,1.347590e+01,-6.091690e+00,1.315260e+01,1.341968e+01,1.295216e+01,1.236908e+01,7.628839e+00,7.201660e+00,7.064506e+00
1.304000e-10,1.925374e+01,1.336382e+01,1.347406e+01,-6.101763e+00,1.315701e+01,1.342979e+01,1.295949e+01,1.237343e+01,7.622723e+00,7.198008e+00,7.057474e+00
1.306000e-10,1.948812e+01,1.336581e+01,1.347212e+01,-6.111811e+00,1.316031e+01,1.343248e+01,1.297484e+01,1.237734e+01,7.614434e+00,7.192035e+00,7.051783e+00
1.308000e-10,1.962978e+01,1.336756e+01,1.347028e+01,-6.121230e+00,1.316223e+01,1.342796e+01,1.299608e+01,1.238069e+01,7.604370e+00,7.184346e+00,7.047732e+00
1.310000e-10,1.967961e+01,1.336898e+01,1.346868e+01,-6.129557e+00,1.316268e+01,1.341697e+01,1.302084e+01,1.238344e+01,7.592997e+00,7.175539e+00,7.045451e+00
1.312000e-10,1.964527e+01,1.337005e+01,1.346736e+01,-6.136486e+00,1.316167e+01,1.340066e+01,1.304673e+01,1.238569e+01,7.580839e+00,7.166163e+00,7.044910e+00
1.314000e-10,1.954004e+01,1.337071e+01,1.346630e+01,-6.141867e+00,1.315939e+01,1.338051e+01,1.307153e+01,1.238752e+01,7.568454e+00,7.156701e+00,7.045941e+00
1.316000e-10,1.938171e+01,1.337095e+01,1.346540e+01,-6.145689e+00,1.315610e+01,1.335818e+01,1.309337e+01,1.238907e+01,7.556408e+00,7.147551e+00,7.048271e+00
1.318000e-10,1.919127e+01,1.337077e+01,1.346455e+01,-6.148057e+00,1.315216e+01,1.333542e+01,1.311083e+01,1.239043e+01,7.545242e+00,7.139017e+00,7.051556e+00
1.320000e-10,1.899130e+01,1.337021e+01,1.346362e+01,-6.149157e+00,1.314796e+01,1.331389e+01,1.312301e+01,1.239166e+01,7.535435e+00,7.131319e+00,7.055419e+00
1.322000e-10,1.880394e+01,1.336930e+01,1.346249e+01,-6.149221e+00,1.314393e+01,1.329509e+01,1.312951e+01,1.239276e+01,7.527377e+00,7.124592e+00,7.059488e+00
1.324000e-10,1.864882e+01,1.336810e+01,1.346106e+01,-6.148494e+00,1.314043e+01,1.328021e+01,1.313048e+01,1.239370e+01,7.521339e+00,7.118908e+00,7.063424e+00
1.326000e-10,1.854138e+01,1.336670e+01,1.345931e+01,-6.147204e+00,1.313776e+01,1.327009e+01,1.312646e+01,1.239439e+01,7.517458e+00,7.114282e+00,7.066943e+00
1.328000e-10,1.849166e+01,1.336516e+01,1.345725e+01,-6.145547e+00,1.313616e+01,1.326515e+01,1.311834e+01,1.239473e+01,7.515733e+00,7.110696e+00,7.069836e+00
1.330000e-10,1.850377e+01,1.336358e+01,1.345495e+01,-6.143672e+00,1.313573e+01,1.326538e+01,1.310725e+01,1.239463e+01,7.516030e+00,7.108108e+00,7.071975e+00
1.332000e-10,1.857588e+01,1.336204e+01,1.345251e+01,-6.141676e+00,1.313647e+01,1.327041e+01,1.309441e+01,1.239399e+01,7.518097e+00,7.106465e+00,7.073309e+00
1.334000e-10,1.870061e+01,1.336062e+01,1.345010e+01,-6.139615e+00,1.313828e+01,1.327951e+01,1.308107e+01,1.239276e+01,7.521594e+00,7.105711e+00,7.073861e+00
1.336000e-10,1.886592e+01,1.335938e+01,1.344786e+01,-6.137511e+00,1.314095e+01,1.329170e+01,1.306835e+01,1.239094e+01,7.526124e+00,7.105789e+00,7.073712e+00
1.338000e-10,1.905658e+01,1.335838e+01,1.344596e+01,-6.135369e+00,1.314423e+01,1.330586e+01,1.305723e+01,1.238859e+01,7.531267e+00,7.106646e+00,7.072987e+00
1.340000e-10,1.925585e+01,1.335766e+01,1.344453e+01,-6.133187e+00,1.314778e+01,1.332078e+01,1.304840e+01,1.238581e+01,7.536616e+00,7.108227e+00,7.071838e+00
1.342000e-10,1.944744e+01,1.335723e+01,1.344369e+01,-6.130975e+00,1.315128e+01,1.333532e+01,1.304232e+01,1.238278e+01,7.541805e+00,7.110469e+00,7.070427e+00
1.344000e-10,1.961708e+01,1.335711e+01,1.344347e+01,-6.128762e+00,1.315441e+01,1.334845e+01,1.303916e+01,1.237969e+01,7.546534e+00,7.113300e+00,7.068909e+00
1.346000e-10,1.975364e+01,1.335728e+01,1.344389e+01,-6.126598e+00,1.315690e+01,1.335931e+01,1.303880e+01,1.237675e+01,7.550588e+00,7.116633e+00,7.067421e+00
1.348000e-10,1.984963e+01,1.335770e+01,1.344490e+01,-6.124557e+00,1.315855e+01,1.336731e+01,1.304094e+01,1.237419e+01,7.553836e+00,7.120362e+00,7.066072e+00
1.350000e-10,1.990128e+01,1.335836e+01,1.344641e+01,-6.122731e+00,1.315923e+01,1.337209e+01,1.304509e+01,1.237221e+01,7.556238e+00,7.124363e+00,7.064937e+00
1.352000e-10,1.990831e+01,1.335919e+01,1.344829e+01,-6.121217e+00,1.315889e+01,1.337357e+01,1.305065e+01,1.237097e+01,7.557827e+00,7.128492e+00,7.064061e+00
1.354000e-10,1.987361e+01,1.336015e+01,1.345041e+01,-6.120110e+00,1.315760e+01,1.337191e+01,1.305698e+01,1.237056e+01,7.558703e+00,7.132595e+00,7.063452e+00
1.356000e-10,1.980286e+01,1.336119e+01,1.345259e+01,-6.119487e+00,1.315549e+01,1.336748e+01,1.306346e+01,1.237104e+01,7.559005e+00,7.136508e+00,7.063093e+00
1.358000e-10,1.970414e+01,1.336226e+01,1.345471e+01,-6.119398e+00,1.315276e+01,1.336084e+01,1.306953e+01,1.237236e+01,7.558897e+00,7.140071e+00,7.062948e+00
1.360000e-10,1.958731e+01,1.336332e+01,1.345663e+01,-6.119853e+00,1.314965e+01,1.335265e+01,1.307474e+01,1.237445e+01,7.558543e+00,7.143133e+00,7.062966e+00
1.362000e-10,1.946335e+01,1.336435e+01,1.345827e+01,-6.120825e+00,1.314644e+01,1.334364e+01,1.307878e+01,1.237715e+01,7.558092e+00,7.145567e+00,7.063091e+00
1.364000e-10,1.934341e+01,1.336532e+01,1.345956e+01,-6.122244e+00,1.314342e+01,1.333454e+01,1.308148e+01,1.238026e+01,7.557665e+00,7.147271e+00,7.063269e+00
1.366000e-10,1.923782e+01,1.336622e+01,1.346047e+01,-6.124003e+00,1.314082e+01,1.332601e+01,1.308278e+01,1.238355e+01,7.557341e+00,7.148181e+00,7.063454e+00
1.368000e-10,1.915512e+01,1.336705e+01,1.346103e+01,-6.125967e+00,1.313887e+01,1.331865e+01,1.308278e+01,1.238678e+01,7.557161e+00,7.148276e+00,7.063613e+00
1.370000e-10,1.910131e+01,1.336783e+01,1.346126e+01,-6.127986e+00,1.313770e+01,1.331289e+01,1.308166e+01,1.238974e+01,7.557125e+00,7.147577e+00,7.063725e+00
1.372000e-10,1.907937e+01,1.336857e+01,1.346123e+01,-6.129909e+00,1.313740e+01,1.330902e+01,1.307968e+01,1.239222e+01,7.557198e+00,7.146146e+00,7.063783e+00
1.374000e-10,1.908918e+01,1.336930e+01,1.346101e+01,-6.131596e+00,1.313797e+01,1.330715e+01,1.307714e+01,1.239406e+01,7.557321e+00,7.144087e+00,7.063795e+00
1.376000e-10,1.912769e+01,1.337006e+01,1.346067e+01,-6.132930e+00,1.313935e+01,1.330724e+01,1.307433e+01,1.239515e+01,7.557419e+00,7.141535e+00,7.063776e+00
1.378000e-10,1.918943e+01,1.337088e+01,1.346027e+01,-6.133831e+00,1.314139e+01,1.330911e+01,1.307155e+01,1.239546e+01,7.557420e+00,7.138649e+00,7.063751e+00
1.380000e-10,1.926721e+01,1.337180e+01,1.345986e+01,-6.134261e+00,1.314391e+01,1.331245e+01,1.306903e+01,1.239498e+01,7.557254e+00,7.135604e+00,7.063743e+00
1.382000e-10,1.935295e+01,1.337286e+01,1.345948e+01,-6.134224e+00,1.314670e+01,1.331688e+01,1.306695e+01,1.239380e+01,7.556874e+00,7.132576e+00,7.063778e+00
1.384000e-10,1.943853e+01,1.337410e+01,1.345914e+01,-6.133764e+00,1.314952e+01,1.332195e+01,1.306543e+01,1.239203e+01,7.556254e+00,7.129733e+00,7.063873e+00
1.386000e-10,1.951651e+01,1.337557e+01,1.345885e+01,-6.132964e+00,1.315214e+01,1.332723e+01,1.306451e+01,1.238983e+01,7.555395e+00,7.127224e+00,7.064041e+00
1.388000e-10,1.958077e+01,1.337730e+01,1.345859e+01,-6.131930e+00,1.315437e+01,1.333229e+01,1.306418e+01,1.238737e+01,7.554324e+00,7.125172e+00,7.064283e+00
1.390000e-10,1.962685e+01,1.337934e+01,1.345833e+01,-6.130783e+00,1.315602e+01,1.333679e+01,1.306438e+01,1.238485e+01,7.553092e+00,7.123666e+00,7.064593e+00
1.392000e-10,1.965222e+01,1.338172e+01,1.345805e+01,-6.129646e+00,1.315700e+01,1.334043e+01,1.306498e+01,1.238243e+01,7.551768e+00,7.122754e+00,7.064955e+00
1.394000e-10,1.965627e+01,1.338450e+01,1.345773e+01,-6.128634e+00,1.315723e+01,1.334303e+01,1.306587e+01,1.238029e+01,7.550430e+00,7.122447e+00,7.065345e+00
1.396000e-10,1.964022e+01,1.338772e+01,1.345734e+01,-6.127838e+00,1.315674e+01,1.334449e+01,1.306689e+01,1.237856e+01,7.549161e+00,7.122718e+00,7.065738e+00
1.398000e-10,1.960691e+01,1.339144e+01,1.345689e+01,-6.127323e+00,1.315557e+01,1.334482e+01,1.306793e+01,1.237731e+01,7.548040e+00,7.123504e+00,7.066102e+00
1.400000e-10,1.956044e+01,1.339573e+01,1.345640e+01,-6.127124e+00,1.315385e+01,1.334410e+01,1.306887e+01,1.237661e+01,7.547133e+00,7.124715e+00,7.066410e+00
1.402000e-10,1.950583e+01,1.340065e+01,1.345588e+01,-6.127237e+00,1.315173e+01,1.334249e+01,1.306963e+01,1.237646e+01,7.546492e+00,7.126239e+00,7.066637e+00
